eigenvector_idx,nearest_molecule_idx,distance,explained_variance_ratio,cumulative_variance_ratio,smiles
158,361704,1.3354779521499562,0.000759438145461364,0.9118265811285694,CCNc1n[n+]([O-])c2cc(F)ccc2[n+]1[O-]
159,545477,1.3162215627329639,0.0007535087198180917,0.9125800898483875,CCCCC(NC(=O)OC(C)(C)C)C(=O)C(=O)NCc1cccs1
160,910542,1.321271245735068,0.0007367128226542293,0.9133168026710416,Cc1cc(C(=O)Nc2ccc3nc(NC(=O)C4CCCCC4)sc3c2)c(C)n1C
161,1750,1.342788456799606,0.0007290119430989248,0.9140458146141406,COCOCCC#CCO
162,13507,1.3622085272835998,0.0007281001539640672,0.9147739147681047,OC(COc1ccccc1)CC#N
163,765238,1.3438393699907571,0.0007251786634046614,0.9154990934315094,COc1cccc(C(=O)OCC(=O)N2CCC(Cc3ccccc3)CC2)c1OC
164,265102,1.3089321144077473,0.0007117714475495797,0.9162108648790589,CN(Cc1ccccc1)CC(C)(C)NC(=O)c1cnns1
165,94,1.3563341455051363,0.0007058130737960146,0.9169166779528549,CSCCO
166,1413,1.355646025887395,0.0007011746348874533,0.9176178525877424,Cc1sccc1Br
167,622,1.3593615211816252,0.0006914072724253423,0.9183092598601678,FC1CCNC1
168,2,1.2999728128945216,0.0006879996025914261,0.9189972594627592,CO
169,67,1.3538950781966153,0.0006779103271789883,0.9196751697899382,Cn1ccnc1
170,1576869,1.3262189188775446,0.0006675173467809519,0.9203426871367192,CCC(C)C(NC(=O)C(CC(N)=O)NC(=O)C(C)(C)NC(C)=O)C(=O)NC(C(C)CC)C(=O)NC(C)(C)C(=O)N1CCCC1C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)N1CCCC1C(=O)NC(C(C)CC)C(=O)NC(CSC1CC(=O)N(CCCCCC(=O)NCCCCCCOP(O)(=O)OCC2OC(CC2OP(O)(=S)OCC2OC(CC2OP(O)(=S)OCC2OC(CC2OP(O)(=S)OCC2OC(CC2OP(O)(=S)OCC2OC(CC2OP(O)(=S)OCC2OC(CC2OP(O)(=S)OCC2OC(CC2OP(O)(=S)OCC2OC(CC2OP(O)(=S)OCC2OC(CC2OP(O)(=S)OCC2OC(CC2OP(O)(=S)OCC2OC(CC2OP(O)(=S)OCC2OC(CC2OP(O)(=S)OCC2OC(CC2OP(O)(=S)OCC2OC(CC2OP(O)(=S)OCC2OC(CC2OP(O)(=S)OCC2OC(CC2OP(O)(=S)OCC2OC(CC2OP(O)(=S)OCC2OC(CC2OP(O)(=S)OCC2OC(CC2OP(O)(=S)OCC2OC(CC2O)n2cnc3c2N=C(N)NC3=O)n2cnc3c2N=C(N)NC3=O)n2cnc3c2N=C(N)NC3=O)n2cnc3c(N)ncnc23)N2C=CC(N)=NC2=O)n2cnc3c2N=C(N)NC3=O)n2cnc3c(N)ncnc23)n2cnc3c2N=C(N)NC3=O)n2cnc3c2N=C(N)NC3=O)n2cnc3c2N=C(N)NC3=O)n2cnc3c2N=C(N)NC3=O)n2cnc3c2N=C(N)NC3=O)n2cnc3c2NC(N)=NC3=O)n2cnc3c(N)ncnc23)N2C=CC(N)=NC2=O)N2C=CC(N)=NC2=O)n2cnc3c2NC(N)=NC3=O)n2cnc3c(N)ncnc23)n2cnc3c2NC(N)=NC3=O)n2cnc3c2NC(N)=NC3=O)C1=O)C(N)=O
171,5964,1.364570613728089,0.0006560422347331303,0.9209987293714523,Oc1cccc2nccnc12
172,5357,1.3745965304667864,0.0006485912747889592,0.9216473206462413,CN(CCO)c1cnccn1
173,74,1.340925295623956,0.0006440747611106838,0.922291395407352,CC(=O)NO
174,1570670,1.3664991951554546,0.0006430098343947917,0.9229344052417469,OC(=O)CN1CC23C4C5c6c7c8c9c(c%10c%11C%12C%13C%14=C%15c%16c%17C%18C%19C%20c%21c(C%14%18)c%13c(c4c%21c4c%20c%13c%14c%19c%17c%17c%18c%16c%16c%15c%12c%10c%10c%16c%12c%18c%15c%17c%14c%14c%13c(c54)c6c4c8c(c%12c9%10)c%15c%144)c2%11)C37C1C(O)=O
175,42,1.3473115217220908,0.0006369838377310854,0.9235713890794779,COCOC
176,12585,1.356110095231099,0.0006256972408971553,0.924197086320375,COc1nc2OCCc2c(C)n1
177,5942,1.3458823981491248,0.0006221265619852098,0.9248192128823602,OC(=O)c1nccnc1S
178,231102,1.3582938687836108,0.0006109604260265886,0.9254301733083868,CCc1ncc(CN2CCC(CCc3ccccc3)CC2)cn1
179,103798,1.332679713049775,0.0006049251662596488,0.9260350984746465,CCN(C1CCCCC1)C(=O)CSc1nnnn1C
180,273181,1.355222014495406,0.000599140438979775,0.9266342389136263,Cc1noc(C)c1CC(=O)NCc1ccc(C)c(F)c1F
181,70177,1.342947537034339,0.0005912898991716089,0.9272255288127979,CN(C)CCCNCCCNC(=O)c1ccccn1
182,231748,1.336765249593384,0.0005854598864325111,0.9278109886992304,CCn1c(C)nnc1CN(C)C1CCN(CC2CCC2)C1
183,569749,1.3313522141568337,0.0005749551440479866,0.9283859438432784,Cn1cccc1C(=O)N1CCCCC11CN(C(=O)C1)c1cccnc1
184,1098150,1.3280132772316173,0.0005708634246722709,0.9289568072679507,CCCCN(C1CCS(=O)(=O)C1)C(=O)COC(=O)c1nc2nc(C)cc(C)n2n1
185,299992,1.3453019928522965,0.0005701247473225658,0.9295269320152733,CN(CC(=O)Nc1ccc(F)cc1)CC(=O)N1CCCC1
186,91868,1.332824716668666,0.0005614202220590975,0.9300883522373323,CCC(=O)NCC(=O)Nc1ncc(I)cc1C
187,1576557,1.355172776774995,0.0005583798404823605,0.9306467320778147,CSCCc1nc(N)nc2n(CCC3CC(OP(O)(=O)OCC4OC(CC4OP(O)(=O)OCC4OC(CC4OP(O)(=O)OCC4OC(C(O)C4OP(O)(=O)OCC4OC(CC4OP(O)(=O)OCC4OC(C(O)C4OP(O)(=O)OCC4OC(C(O)C4OP(O)(=O)OCC4OC(CC4OP(O)(=O)OCC4OC(CC4OP(O)(=O)OCC4OC(CC4OP(O)(=O)OCC4OC(C(O)C4OP(O)(=O)OCC4OC(CC4OP(O)(O)=O)N4C=C(C)C(=O)NC4=O)N4C=CC(N)=NC4=O)N4C=C(C)C(=O)NC4=O)N4C=C(C)C(=O)NC4=O)N4C=C(C)C(=O)NC4=O)N4C=CC(N)=NC4=O)N4C=CC(N)=NC4=O)N4C=C(C)C(=O)NC4=O)N4C=CC(N)=NC4=O)N4C=C(C)C(=O)NC4=O)N4C=C(C)C(=O)NC4=O)C(COP(O)(=O)OC4CC(OC4COP(O)(=O)OC4CC(OC4COP(O)(=O)OC4CC(OC4COP(O)(=O)OC4C(CO)OC(C4O)N4C=CC(N)=NC4=O)N4C=C(C)C(=O)NC4=O)N4C=C(C)C(=O)NC4=O)N4C=C(C)C(=O)NC4=O)O3)cnc12
188,1564406,1.3580239612764011,0.0005484868788104988,0.9311952189566252,COC1CC(CC23c4c5c6c2c2c7c8c9c%10c(c%11c4c4c%12c5c5c%13c6c6c2c2c7c7c9c9c%14c%10c%10c%11c4c4c%11c%12c5c5c%12c%13c6c6c2c2c7c9c7c9c%14c%10c4c4c%11c5c5c%12c6c2c7c5c94)C138)=NOCC(O)=O
189,1187162,1.3275080830895025,0.0005475004023459002,0.931742719358971,Cc1cc([nH]n1)C(=O)N1CCc2c(C1)sc(NC(=O)c1ccc(Cl)cc1)c2C#N
190,644,1.3593937056043672,0.0005389867125717762,0.9322817060715428,CCCCCCBr
191,122480,1.3658797623923826,0.0005366275530577467,0.9328183336246005,CCCCOC(=O)c1cc(Cl)c(O)c(OC)c1
192,3033,1.345678630489324,0.0005265444007537318,0.9333448780253543,OCC(=O)N1CCCC1
193,58937,1.3485697753859087,0.000523620404566909,0.9338684984299211,CC(C)c1cc(NC(=O)N(C)C)no1
194,451050,1.3444539579637251,0.0005179504261738475,0.934386448856095,CCN(Cc1noc(n1)C1CCC1)C(=O)c1cn2ccsc2n1
195,208803,1.3594842452536615,0.0005127250940990405,0.9348991739501941,CS(=O)(=O)CCN1CCc2c(C1)ncn2C1CC1
196,569443,1.3440031569757072,0.0005110690741942581,0.9354102430243884,O=C(N1CCCC1c1ccc(s1)C(=O)N1CCSCC1)c1cscn1
197,510,1.3319546951017525,0.0005082219924121814,0.9359184650168005,OCC(Cl)Cl
198,61212,1.3519582901222142,0.0005013669963721602,0.9364198320131727,CCn1c(C)c2c(C)nnc(C)c2c1C
199,1552179,1.389069066460346,0.0004975049317262768,0.936917336944899,C[N+](C)(CC=CC[N+](C)(C)CC(=O)NCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)NCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
200,1251,1.3587996521934658,0.0004914255720970058,0.937408762516996,C1OC1C1CO1
201,179949,1.365227657807968,0.00048423181456998856,0.937892994331566,Cn1cc(CCNCc2cc3OCOc3c(Br)c2)cn1
202,240747,1.3329583587738925,0.0004781019813584271,0.9383710963129245,COCCN(Cc1sccc1C)C(=O)c1c(O)cccc1F
203,270768,1.3316602214996844,0.00047400488954309666,0.9388451012024676,Fc1ccccc1C1CCN(Cc2nc(CC3CC3)no2)C1
204,40772,1.3816042369211687,0.00046697632454032655,0.9393120775270078,CCN1CCc2c(C1)sc(N)c2C#N
205,50,1.3281606079246915,0.00046333514435655296,0.9397754126713644,NCCO
206,50,1.3563993561592205,0.00045912012307584507,0.9402345327944402,NCCO
207,643,1.3654900996527695,0.0004554533388110679,0.9406899861332513,BrCCCCBr
208,302183,1.3557368096484288,0.0004535362599486514,0.9411435223932,CCc1nn(C)c(Cl)c1CN(CCOC)Cc1cnn(C)c1
209,1576869,1.334919551046815,0.0004506278499702984,0.9415941502431703,CCC(C)C(NC(=O)C(CC(N)=O)NC(=O)C(C)(C)NC(C)=O)C(=O)NC(C(C)CC)C(=O)NC(C)(C)C(=O)N1CCCC1C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)N1CCCC1C(=O)NC(C(C)CC)C(=O)NC(CSC1CC(=O)N(CCCCCC(=O)NCCCCCCOP(O)(=O)OCC2OC(CC2OP(O)(=S)OCC2OC(CC2OP(O)(=S)OCC2OC(CC2OP(O)(=S)OCC2OC(CC2OP(O)(=S)OCC2OC(CC2OP(O)(=S)OCC2OC(CC2OP(O)(=S)OCC2OC(CC2OP(O)(=S)OCC2OC(CC2OP(O)(=S)OCC2OC(CC2OP(O)(=S)OCC2OC(CC2OP(O)(=S)OCC2OC(CC2OP(O)(=S)OCC2OC(CC2OP(O)(=S)OCC2OC(CC2OP(O)(=S)OCC2OC(CC2OP(O)(=S)OCC2OC(CC2OP(O)(=S)OCC2OC(CC2OP(O)(=S)OCC2OC(CC2OP(O)(=S)OCC2OC(CC2OP(O)(=S)OCC2OC(CC2OP(O)(=S)OCC2OC(CC2O)n2cnc3c2N=C(N)NC3=O)n2cnc3c2N=C(N)NC3=O)n2cnc3c2N=C(N)NC3=O)n2cnc3c(N)ncnc23)N2C=CC(N)=NC2=O)n2cnc3c2N=C(N)NC3=O)n2cnc3c(N)ncnc23)n2cnc3c2N=C(N)NC3=O)n2cnc3c2N=C(N)NC3=O)n2cnc3c2N=C(N)NC3=O)n2cnc3c2N=C(N)NC3=O)n2cnc3c2N=C(N)NC3=O)n2cnc3c2NC(N)=NC3=O)n2cnc3c(N)ncnc23)N2C=CC(N)=NC2=O)N2C=CC(N)=NC2=O)n2cnc3c2NC(N)=NC3=O)n2cnc3c(N)ncnc23)n2cnc3c2NC(N)=NC3=O)n2cnc3c2NC(N)=NC3=O)C1=O)C(N)=O
210,497611,1.359386481554565,0.0004425858048824283,0.9420367360480527,Cc1nnc(O)c(C(=O)N2CCN(CCc3cccs3)CC2)c1C
211,986,1.37593992879248,0.0004392253280646932,0.9424759613761174,Oc1ccccc1F
212,102,1.3755570265476686,0.0004367461230772258,0.9429127074991946,CCON
213,54360,1.349011518813902,0.0004309267492837511,0.9433436342484784,CCN=C(CN(=O)=O)NCC1CCOC1
214,4466,1.3760578630903524,0.00042584333258913854,0.9437694775810676,NCCc1nc[nH]c1I
215,1303577,1.3771200125863587,0.00042121500523729824,0.9441906925863048,O=C(CN1C(=O)CCC1=O)Nc1ccc(Cc2ccc(NC(=O)CN3C(=O)CCC3=O)cc2)cc1
216,210,1.3372063177639895,0.0004141960396319847,0.9446048886259368,CCCCCBr
217,1570438,1.3734292340510947,0.00041267152483524566,0.9450175601507721,CC(C)(C)c1cc2Cc3cc(cc(Cc4cc(cc(Cc5cc(cc(Cc6cc(cc(Cc7cc(cc(Cc8cc(cc(Cc9cc(cc(Cc(c1)c2OCC(O)=O)c9OCC(O)=O)C(C)(C)C)c8OCC(O)=O)C(C)(C)C)c7OCC(O)=O)C(C)(C)C)c6OCC(O)=O)C(C)(C)C)c5OCC(O)=O)C(C)(C)C)c4OCC(O)=O)C(C)(C)C)c3OCC(O)=O)C(C)(C)C
218,96,1.3598155109907069,0.00040767220597046777,0.9454252323567426,ClCBr
219,422104,1.3734524118220497,0.00040279046375194666,0.9458280228204945,O=C(C1CCC=CC1)N1CCN(CC1)C(=O)C1CCC=CC1
220,645758,1.3564387604685808,0.0003993923526312599,0.9462274151731258,COc1ccc(C)c2CCCN(C(=O)c3ccc4nnc(C)n4c3)c12
221,1576692,1.3488372047588262,0.0003963680338315909,0.9466237832069574,O=C1C(CCCC1=Cc1ccc(OCc2cc(OCc3cc(OCc4cc(OCc5ccc(cc5)-n5c6ccccc6c6ccccc56)cc(OCc5ccc(cc5)-n5c6ccccc6c6ccccc56)c4)cc(OCc4cc(OCc5ccc(cc5)-n5c6ccccc6c6ccccc56)cc(OCc5ccc(cc5)-n5c6ccccc6c6ccccc56)c4)c3)cc(OCc3cc(OCc4cc(OCc5ccc(cc5)-n5c6ccccc6c6ccccc56)cc(OCc5ccc(cc5)-n5c6ccccc6c6ccccc56)c4)cc(OCc4ccc(OCc5ccc(cc5)-n5c6ccccc6c6ccccc56)cc4OCc4ccc(cc4)-n4c5ccccc5c5ccccc45)c3)c2)cc1)=Cc1ccc(OCc2cc(OCc3cc(OCc4cc(OCc5ccc(cc5)-n5c6ccccc6c6ccccc56)cc(OCc5ccc(cc5)-n5c6ccccc6c6ccccc56)c4)cc(OCc4cc(OCc5ccc(cc5)-n5c6ccccc6c6ccccc56)cc(OCc5ccc(cc5)-n5c6ccccc6c6ccccc56)c4)c3)cc(OCc3cc(OCc4cc(OCc5ccc(cc5)-n5c6ccccc6c6ccccc56)cc(OCc5ccc(cc5)-n5c6ccccc6c6ccccc56)c4)cc(OCc4ccc(OCc5ccc(cc5)-n5c6ccccc6c6ccccc56)cc4OCc4ccc(cc4)-n4c5ccccc5c5ccccc45)c3)c2)cc1
222,534018,1.3291446348218792,0.000392558974574419,0.9470163421815319,COc1ccccc1C1(O)CCCN(C1)C(=O)c1cnc(SC)nc1
223,522111,1.3348915037459288,0.00039131237726896455,0.9474076545588008,CC(C)c1cnc(CN(C)C2CCN(CCc3cnn(C)c3)C2)o1
224,770,1.3243411277406212,0.0003850239117321751,0.9477926784705331,CCCCCCCCBr
225,39288,1.3755929770998883,0.0003817605683187332,0.9481744390388518,CCc1nc(CN(C)CC(N)=O)cs1
226,4505,1.3797091713109755,0.0003800154659776777,0.9485544545048294,OCc1nnn2CCCc12
227,12,1.3656123262066497,0.00037645471256849387,0.948930909217398,CC
228,3057,1.3760889246080392,0.00037449045079139635,0.9493053996681894,CC(C)Cc1nccs1
229,521887,1.373539248047882,0.00037070579422255435,0.949676105462412,O=C(Cc1ccsc1)N1CCC2(C1)CCCN(CC1CCOCC1)C2
230,38057,1.328914053348395,0.000369238271283497,0.9500453437336955,CCN(CC)C(=O)NC1CCCCCCC1
231,265,1.327886146426427,0.000366386087174137,0.9504117298208696,N=[N]#N
232,515982,1.3319686415300653,0.00036273191792118647,0.9507744617387908,CCc1nnc(NC(=O)CSc2nnc(-c3ccco3)n2CCOC)s1
233,76,1.35658530363768,0.00035891118325169746,0.9511333729220425,CCCCCF
234,692,1.3708078919236293,0.0003563558979483769,0.9514897288199908,S=C1SSC=C1
235,2544,1.3586853579613145,0.00035069456141259905,0.9518404233814034,C1CC2CCC1CN2
236,533790,1.3289150709233661,0.00034912391824296166,0.9521895472996463,Cc1nc(CN2CCC3(CN(C3)C(=O)c3conc3C)C2)cs1
237,587604,1.323723327610291,0.0003459746394931853,0.9525355219391395,CCOC(=O)N1CCC(CC1)NC(=O)c1oc2c(F)cccc2c1C
238,59,1.3682064655880621,0.00034482708602927384,0.9528803490251687,OCCS
239,411300,1.3691261280553344,0.00034137861153968156,0.9532217276367084,CCc1cc(CNC(=O)N2Cc3ccccc3N(C)CC2C)on1
240,339,1.3457139957250108,0.00033975128862873447,0.9535614789253372,CCCCCCCl
241,8983,1.367290836264772,0.0003339903766489936,0.9538954693019861,OCCCCCCCCCCCCCCCCO
242,282962,1.3600299055989726,0.0003311641770803685,0.9542266334790664,O=C(CC1CC1)N1CCn2cc(Cn3cncn3)nc2C1
243,1552200,1.357159058284541,0.00032819477849269996,0.9545548282575591,CCCc1cc2Cc3cc(CC(C)C)cc(Cc4cc(CCC)cc(Cc5cc(CC(C)C)cc(Cc(c1)c2OCC(=O)NCCN(C)C)c5OCC(=O)NCCN(C)C)c4OCC(=O)NCCN(C)C)c3OCC(=O)NCCN(C)C
244,2267,1.3514413772265685,0.00032517225109729507,0.9548800005086564,N#CCN1CCOCC1
245,26,1.3825202933841902,0.00032277294052550717,0.9552027734491819,C=C
246,342442,1.3626369656806263,0.0003220671058462502,0.9555248405550282,CC(C)C1CN(CCS1)C(=O)Nc1cnn(CC(F)F)c1
247,1267,1.3606360459738136,0.00032005080132584867,0.955844891356354,CC=C(Cl)Cl
248,1560338,1.3618603601385235,0.00031620254547765634,0.9561610939018317,Cn1ccnc1C(=O)Nc1cc(C(=O)Nc2cc(C(=O)Nc3cc(C(=O)NCCC(N)C(=O)Nc4cn(C)c(n4)C(=O)Nc4cc(C(=O)Nc5cc(C(=O)Nc6cc(C(=O)NCCCON)n(C)c6)n(C)c5)n(C)c4)n(C)c3)n(C)c2)n(C)c1
249,384,1.3735555420161165,0.00031607797858131093,0.956477171880413,OC(=O)CF
250,94,1.3517187913490498,0.0003110402741029386,0.9567882121545159,CSCCO
251,1405,1.3716853662301458,0.0003106078710810225,0.957098820025597,Cc1cccnc1C
252,151933,1.3545600441141308,0.0003065531408621641,0.9574053731664591,Cc1occc1C(=O)Nc1c(F)cc(F)cc1Br
253,848,1.374906437459848,0.00030523271620057027,0.9577106058826597,OCCn1ccnc1
254,146861,1.3478530208133777,0.00030433084895833355,0.958014936731618,CCC(CC)CNCC1(CCOCC1)S(C)(=O)=O
255,360958,1.3560277519473256,0.00030032134439421544,0.9583152580760121,O=C(NCCN1CCCOC1=O)C(=O)NCCN1CCCOC1=O
256,11526,1.3682062329363895,0.0002971806840355527,0.9586124387600476,Nc1ccc(Cn2ccnc2)cc1
257,112517,1.3484986332320341,0.00029441008489931777,0.9589068488449469,O=C(Nc1ccon1)c1cc2CCCCCCc2s1
258,159041,1.355401363542772,0.00028999295892658976,0.9591968418038735,CCC(CC)C(=O)N1CCN(C)c2ncccc2C1
259,533999,1.327611128380581,0.0002892573011705116,0.959486099105044,Cc1nn(CCNC(=O)c2cc([nH]n2)C2CC2)c(C)c1Cl
260,492701,1.3422889933799111,0.00028693921155174856,0.9597730383165958,Fc1ccccc1C1(CCCC1)C(=O)OCC(=O)N1CCNC1=O
261,1028,1.3441180562381163,0.00028483466009234003,0.9600578729766881,NC1CCCC1O
262,158,1.3822933224688165,0.00028201366561483117,0.960339886642303,NCCBr
263,475837,1.3556355377233926,0.00028088368339552203,0.9606207703256985,Cc1ncc(CNCCCNC(=O)c2cc(on2)-c2ccccc2)o1
264,1681,1.3745975383122235,0.0002790057436702531,0.9608997760693687,ClCC(=O)CCl
265,148,1.3648926922833693,0.00027545617103015785,0.9611752322403989,C1CO1
266,8983,1.3623054435771507,0.0002722565108150499,0.961447488751214,OCCCCCCCCCCCCCCCCO
267,808,1.3704804935757218,0.0002704961583141891,0.9617179849095282,Brc1ccncc1
268,131,1.362545889780521,0.00026994514778370796,0.9619879300573119,C1CNCCN1
269,14994,1.3711466159690606,0.0002683830992492371,0.9622563131565611,CC(=O)NCCCCCCNC(C)=O
270,71694,1.3380505508720881,0.00026577735688691507,0.9625220905134481,CC(=O)NCC1CCC(CNC(C)=O)CC1
271,487347,1.3499016071686283,0.0002626726531713208,0.9627847631666194,Clc1cccc2n(CC(=O)N3CCC4(CC3)OCCO4)ccc12
272,100,1.3774590641246576,0.0002607059720010279,0.9630454691386204,OCCBr
273,265,1.368162824091642,0.00025829597960103063,0.9633037651182215,N=[N]#N
274,1332,1.3730908576014993,0.00025654663815986704,0.9635603117563813,C1CCCNCCC1
275,1567230,1.3972355563058003,0.00025503381000984695,0.9638153455663911,COCCOCCOCCN1CC23C4C5c6c7c8C9C%10c%11c%12c8c8c6c6c5c5c%13c4c4c%14C%15C%16c%17c%18c%19c%15c%15c%14c%13c%13c5c5c6c6c8c%12c8c%12c%11c(c%10c%17c(=C9C27C1)c%16c34)c%18c1c%19c2c%15c%13c3c5c6c8c(c%121)c23
276,2280,1.3875324439126595,0.0002529034084954986,0.9640682489748866,COCCOCCOCCOC
277,664,1.3834116288619007,0.0002525573756005128,0.9643208063504871,Cc1nccnc1C
278,127,1.374792116896699,0.00024819860128534686,0.9645690049517724,CCCCBr
279,926,1.3743236979305733,0.0002468073509690963,0.9648158123027415,CCC(CC)CO
280,25051,1.3661295559841253,0.0002442551121688727,0.9650600674149103,O=C([CH-][N+]#N)OCC#C
281,1290,1.382412758313599,0.0002440233654311641,0.9653040907803415,NC(=O)CC#N
282,99,1.3821162075015387,0.0002403450702701587,0.9655444358506117,OCCCO
283,312973,1.3506360349218052,0.00023728292974620197,0.9657817187803579,CN(C)c1ccc(CNC(=O)CCn2cc(C)cn2)cc1C
284,159,1.3744442923300344,0.00023608016127306004,0.966017798941631,ClC=C
285,5145,1.3682936724112904,0.00023350574085678,0.9662513046824878,NC(=O)CCN1CCOCC1
286,357,1.354581199834439,0.0002329141482933139,0.9664842188307811,CCCCOCCO
287,93761,1.3560483629303068,0.00023152991852912834,0.9667157487493102,CNC(=O)COC(=O)c1cc2CCCCc2s1
288,1197,1.3800629442653325,0.00022937243703392423,0.9669451211863441,CNC(=O)CCl
289,1477,1.397280224045196,0.00022716346779933001,0.9671722846541435,CCCCCCCCCCCCO
290,1576692,1.3655552574092424,0.00022657407056029144,0.9673988587247038,O=C1C(CCCC1=Cc1ccc(OCc2cc(OCc3cc(OCc4cc(OCc5ccc(cc5)-n5c6ccccc6c6ccccc56)cc(OCc5ccc(cc5)-n5c6ccccc6c6ccccc56)c4)cc(OCc4cc(OCc5ccc(cc5)-n5c6ccccc6c6ccccc56)cc(OCc5ccc(cc5)-n5c6ccccc6c6ccccc56)c4)c3)cc(OCc3cc(OCc4cc(OCc5ccc(cc5)-n5c6ccccc6c6ccccc56)cc(OCc5ccc(cc5)-n5c6ccccc6c6ccccc56)c4)cc(OCc4ccc(OCc5ccc(cc5)-n5c6ccccc6c6ccccc56)cc4OCc4ccc(cc4)-n4c5ccccc5c5ccccc45)c3)c2)cc1)=Cc1ccc(OCc2cc(OCc3cc(OCc4cc(OCc5ccc(cc5)-n5c6ccccc6c6ccccc56)cc(OCc5ccc(cc5)-n5c6ccccc6c6ccccc56)c4)cc(OCc4cc(OCc5ccc(cc5)-n5c6ccccc6c6ccccc56)cc(OCc5ccc(cc5)-n5c6ccccc6c6ccccc56)c4)c3)cc(OCc3cc(OCc4cc(OCc5ccc(cc5)-n5c6ccccc6c6ccccc56)cc(OCc5ccc(cc5)-n5c6ccccc6c6ccccc56)c4)cc(OCc4ccc(OCc5ccc(cc5)-n5c6ccccc6c6ccccc56)cc4OCc4ccc(cc4)-n4c5ccccc5c5ccccc45)c3)c2)cc1
291,83,1.3749789537027062,0.00022605393329265636,0.9676249126579964,N=C=N
292,30,1.3800357200894031,0.00022343458644834312,0.9678483472444448,CCC
293,14994,1.3454238518101138,0.00021873506455106188,0.9680670823089959,CC(=O)NCCCCCCNC(C)=O
294,30,1.387417399042584,0.00021808427058003346,0.9682851665795759,CCC
295,1759,1.363558974541701,0.00021672259154279945,0.9685018891711187,CNC(=O)CC#N
296,429995,1.3840148045290024,0.00021580047333962494,0.9687176896444583,CC(C)Cc1cc(NC(=O)c2cc(Cl)c[nH]2)n(C)n1
