eigenvector_idx,nearest_molecule_idx,distance,explained_variance_ratio,cumulative_variance_ratio,smiles
297,1576894,1.3801807305241,0.0002138166841300841,0.9689315063285884,CN(C)P(=O)(OCC1CN(CC(O1)N1C=C(C)C(=O)NC1=O)P(=O)(OCC1CN(CC(O1)N1C=CC(N)=NC1=O)P(=O)(OCC1CN(CC(O1)n1cnc2c1NC(N)=NC2=O)P(=O)(OCC1CN(CC(O1)n1cnc2c(N)ncnc12)P(=O)(OCC1CN(CC(O1)N1C=CC(N)=NC1=O)P(=O)(OCC1CN(CC(O1)N1C=C(C)C(=O)NC1=O)P(=O)(OCC1CN(CC(O1)n1cnc2c1NC(N)=NC2=O)P(=O)(OCC1CN(CC(O1)n1cnc2c(N)ncnc12)P(=O)(OCC1CN(CC(O1)n1cnc2c1N=C(N)NC2=O)P(=O)(OCC1CN(CC(O1)n1cnc2c1N=C(N)NC2=O)P(=O)(OCC1CN(CC(O1)N1C=C(C)C(=O)NC1=O)P(=O)(OCC1CN(CC(O1)n1cnc2c(N)ncnc12)P(=O)(OCC1CN(CC(O1)n1cnc2c1N=C(N)NC2=O)P(=O)(OCC1CN(CC(O1)n1cnc2c1N=C(N)NC2=O)P(=O)(OCC1CN(CC(O1)n1cnc2c1N=C(N)NC2=O)P(=O)(OCC1CN(CC(O1)N1C=C(C)C(=O)NC1=O)P(=O)(OCC1CN(CC(O1)N1C=C(C)C(=O)NC1=O)P(=O)(OCC1CN(CC(O1)n1cnc2c(N)ncnc12)P(=O)(OCC1CN(CC(O1)N1C=CC(N)=NC1=O)P(=O)(OCC1CN(CC(O1)N1C=C(C)C(=O)NC1=O)P(=O)(OCC1CNCC(O1)n1cnc2c(N)ncnc12)N(C)C)N(C)C)N(C)C)N(C)C)N(C)C)N(C)C)N(C)C)N(C)C)N(C)C)N(C)C)N(C)C)N(C)C)N(C)C)N(C)C)N(C)C)N(C)C)N(C)C)N(C)C)N(C)C)N(C)C)N1CCN(CC1)C(=O)CCNC(=O)CCCCCNC(=O)C(CCCNC(N)=N)NC(=O)CCCCCNC(=O)C(CCCNC(N)=N)NC(=O)C(CCCNC(N)=N)NC(=O)CCCCCNC(=O)C(CCCNC(N)=N)NC(=O)C(CCCNC(N)=N)NC(=O)CCCCCNC(=O)C(CCCNC(N)=N)NC(=O)C(CCCNC(N)=N)NC(=O)CCCCCNC(=O)C(N)CCCNC(N)=N
298,397120,1.3512561109999737,0.00021291153389092887,0.9691444178624793,CC(C)N1CCC(CNC(=O)c2cnc3onc(C)c3c2)C1
299,1394,1.3697851248372237,0.00021058707403039378,0.9693550049365097,CC1CCCCC1O
300,313196,1.3743277426060567,0.00021025640264503564,0.9695652613391548,COc1cc(I)c(Cl)cc1C(=O)N(C)CC(C)(C)O
301,214,1.3686672543923362,0.00020818643323212968,0.9697734477723869,CNCCCNC
302,45,1.356156667494936,0.00020699914661249195,0.9699804469189994,CCOCC
303,212,1.3881017576014683,0.00020422082029556438,0.970184667739295,ClCCCCl
304,14994,1.3646488474389225,0.00020367951625222702,0.9703883472555472,CC(=O)NCCCCCCNC(C)=O
305,962,1.36989318449111,0.00020233644862089841,0.9705906837041681,SCc1ccco1
306,7898,1.3518851486358248,0.0002017299273993455,0.9707924136315674,COc1cc2ccccc2nn1
307,451001,1.3691120567346668,0.00019839285551542086,0.9709908064870828,CN(Cc1ncnn1C)C(=O)CCCn1ccc2cc(Cl)ccc12
308,412,1.3757708750134636,0.00019677853840607487,0.9711875850254889,OCCCCCl
309,23919,1.3805278783212405,0.0001959899744286436,0.9713835749999175,CC(=O)NCCNCCc1c[nH]cn1
310,70841,1.347392368440154,0.0001951032819406132,0.9715786782818581,CCN(CCO)Cc1csc2cccc(Br)c12
311,429,1.3947764389583563,0.00019297827291081318,0.9717716565547688,CCCCCCI
312,585,1.382908520729623,0.0001908312059279022,0.9719624877606967,CC(O)C#N
313,533526,1.3846831841219047,0.00018882221800708317,0.9721513099787038,Cc1occc1C(=O)NCC(=O)N1CCC(COc2ccccc2)CC1
314,149,1.3758408749658255,0.00018668968429280097,0.9723379996629966,C=CC=C
315,83,1.3879081540932374,0.00018584017052223847,0.9725238398335189,N=C=N
316,163,1.3885663275659392,0.00018507311741723233,0.9727089129509361,COCCl
317,313250,1.3963061494213003,0.00018392647562398478,0.97289283942656,CN(C)C(C)(C)CNC(=O)C(C)(C)c1ccccc1F
318,403,1.3938513037106475,0.00018207681151334815,0.9730749162380734,FCCCCCF
319,32,1.3843798776688025,0.00018055147147332383,0.9732554677095467,CNO
320,76237,1.3811178597778482,0.00018026054038561455,0.9734357282499324,CCn1nc(C)c(NC(=O)C(C)C)c1C
321,200316,1.3655312337054721,0.00017894850461523134,0.9736146767545476,CCOCCC1(CNC(=O)c2ccc(C)nc2)CCCC1
322,9007,1.3489237900998314,0.00017679326428177638,0.9737914700188294,COCCOCCOCCOCCOCCO
323,119,1.3844925811491322,0.00017612987507485946,0.9739675998939042,C1CCNC1
324,397,1.3865388466506108,0.00017459208671125338,0.9741421919806155,ClCCC#N
325,578662,1.352796754857383,0.00017305553156599375,0.9743152475121815,CCOC(CCNC(=O)c1cc2c(s1)-c1ccccc1NC2=O)OCC
326,1001,1.4007127545537654,0.00017197657898951267,0.974487224091171,[C-]#[O+]
327,88,1.3934194522273193,0.0001699442008653892,0.9746571682920363,CC#CC
328,155,1.3668305505128313,0.00016948018240667094,0.974826648474443,O=C=O
329,148,1.3986195734637537,0.0001684690543057523,0.9749951175287488,C1CO1
330,416,1.3702929223651268,0.0001670969010935744,0.9751622144298424,CCCOC=O
331,1538620,1.3769433913827125,0.00016592353035263312,0.975328137960195,COC(=O)CN1Cc2cc(C)cc(CN(CC(=O)OC)Cc3cc(C)cc(CN(CC(=O)OC)Cc4cc(C)cc(CN(CC(=O)OC)Cc5cc(C)cc(C1)c5O)c4O)c3O)c2O
332,461344,1.3596748057918528,0.00016463525621290096,0.9754927732164079,Cc1nccc(NC2CN(CCS(C)(=O)=O)CC2C2CC2)n1
333,325029,1.3618387929070201,0.00016382610715879554,0.9756565993235667,CCOC(CNC(=O)CCc1c(C)nc2ncnn2c1C)OCC
334,4547,1.408437550548625,0.0001625789136687706,0.9758191782372355,Cc1cc(O)cnc1Cl
335,469719,1.385939861202238,0.0001617749390926339,0.9759809531763282,CC(C)(CNC(=O)CCC1CCCC1)CNC(=O)CCC1CCCC1
336,9297,1.3781548115826283,0.0001604412070632185,0.9761413943833914,CCCCCCCCCCCCCCCBr
337,98,1.4110023804766958,0.00015828412700425723,0.9762996785103957,COCCO
338,540,1.3774363659093518,0.00015808330491100264,0.9764577618153066,NCc1ccsc1
339,27042,1.389222570063615,0.00015700895970572888,0.9766147707750124,CCC(=O)Nc1ccc(F)cc1OC
340,354,1.3606013941062287,0.00015602492790201228,0.9767707957029144,C1COCCN1
341,1288,1.3754945124605207,0.0001551485028330498,0.9769259442057474,N#CCCCCC#N
342,96,1.390667663801119,0.00015401259821720426,0.9770799568039646,ClCBr
343,152,1.3698981483376094,0.00015357110139217734,0.9772335279053568,NCCCl
344,87,1.3484933647718689,0.00015195406465404575,0.9773854819700108,CCSCC
345,254,1.4084747681399228,0.00015109697418285272,0.9775365789441937,C1CNC1
346,876,1.3713327088448812,0.0001505424187680718,0.9776871213629618,[C-]#[O+]
347,1681,1.3707830003727934,0.00014925274789949242,0.9778363741108612,ClCC(=O)CCl
348,147245,1.3530264183145109,0.00014787448436139324,0.9779842485952226,CC(=O)N1CCC2(CN(CC3CCCC3)C2)C1
349,5,1.3951843451905304,0.00014718076490075703,0.9781314293601233,CN
350,152,1.3693120318582128,0.00014664135314469364,0.978278070713268,NCCCl
351,910542,1.3426566354874492,0.000146245145604423,0.9784243158588725,Cc1cc(C(=O)Nc2ccc3nc(NC(=O)C4CCCCC4)sc3c2)c(C)n1C
352,1576801,1.4177053706151002,0.00014544805154238495,0.9785697639104148,CC1=CN(C2CC(O)C(COP(O)(=S)OC3CC(OC3COP(O)(=S)OC3CC(OC3COP(O)(=S)OC3CC(OC3COP(O)(=S)OC3CC(OC3COP(O)(=S)OC3CC(OC3COP(O)(=S)OC3CC(OC3COP(O)(=S)OC3CC(OC3COP(O)(=S)OC3CC(OC3COP(O)(=S)OC3CC(OC3COP(O)(=S)OC3CC(OC3COP(O)(=S)OC3CC(OC3COP(O)(=S)OC3CC(OC3COP(O)(=S)OC3CC(OC3COP(O)(=S)OC3CC(OC3COP(O)(=S)OC3CC(OC3COP(O)(=S)OC3CC(OC3COP(O)(=S)OC3CC(OC3COP(O)(=S)OC3CC(OC3COP(O)(=S)OC3CC(OC3COP(O)(=S)OC3CC(OC3COP(O)(=S)OC3CC(OC3COP(O)(=S)OC3CC(OC3COP(O)(=S)OC3CC(OC3CO)N3C=C(C)C(=O)NC3=O)N3C=CC(N)=NC3=O)n3cnc4c3N=C(N)NC4=O)N3C=C(C)C(=O)NC3=O)N3C=CC(N)=NC3=O)N3C(N)=NC4NC=NC4C3=O)N3C=C(C)C(=O)NC3=O)N3C=C(C)C(=O)NC3=O)N3C=C(C)C(=O)NC3=O)N3C=C(C)C(=O)NC3=O)N3C=NC4C3N=C(N)NC4=O)N3C=C(C)C(=O)NC3=O)N3C=CC(N)=NC3=O)N3C=NC4C3N=C(N)NC4=O)N3C=C(C)C(=O)NC3=O)N3C=C(C)C(=O)NC3=O)N3C=C(C)C(=O)NC3=O)N3C=C(C)C(=O)NC3=O)n3cnc4c3NC(N)=NC4=O)N3C=C(C)C(=O)NC3=O)N3C=CC(N)=NC3=O)N3C=NC4C3N=C(N)NC4=O)N3C=C(C)C(=O)NC3=O)O2)C(=O)NC1=O
353,242,1.3762367295246993,0.00014350335232927972,0.9787132672627441,BrCC=C
354,2316,1.383828001504135,0.00014262790418627836,0.9788558951669304,CCOCCOCCOCCO
355,418,1.3793567219240197,0.0001417605203668313,0.9789976556872972,NCCOCCO
356,7466,1.4010475357804626,0.00014063503149606925,0.9791382907187933,c1n[nH]c2nncnc12
357,1245,1.3939380848775187,0.00013952969643374975,0.979277820415227,OCCOCCOCCO
358,1435,1.3997225332361625,0.00013827273512134194,0.9794160931503484,ICCC1COCCO1
359,750,1.3799214445616745,0.0001373203355132541,0.9795534134858617,C[S+](C)C
360,35524,1.3813247370039161,0.00013598687451323393,0.9796894003603749,CC(C)CC12CC(C)(OO1)OO2
361,926211,1.3492336315067124,0.00013520349210699716,0.9798246038524819,FC(F)(F)C(F)(F)C(F)(F)CNC(=O)c1cccc(Cc2nn[nH]n2)c1
362,179,1.3901698333922914,0.0001345150877697127,0.9799591189402517,c1ncncn1
363,1167,1.37942331341098,0.00013410527699908847,0.9800932242172508,Cc1ncc[nH]1
364,88,1.369906134435622,0.00013327991581588557,0.9802265041330667,CC#CC
365,1576546,1.3704894909036953,0.00013187043567535657,0.980358374568742,CN(CP(O)(O)=O)C(c1ccc(OP(=S)(Oc2ccc(cc2)C(N(C)CP(O)(O)=O)P(O)(O)=O)N(C)N=Cc2ccc(OP3(Oc4ccc(C=NN(C)P(=S)(Oc5ccc(cc5)C(N(C)CP(O)(O)=O)P(O)(O)=O)Oc5ccc(cc5)C(N(C)CP(O)(O)=O)P(O)(O)=O)cc4)=NP(Oc4ccc(C=NN(C)P(=S)(Oc5ccc(cc5)C(N(C)CP(O)(O)=O)P(O)(O)=O)Oc5ccc(cc5)C(N(C)CP(O)(O)=O)P(O)(O)=O)cc4)(Oc4ccc(C=NN(C)P(=S)(Oc5ccc(cc5)C(N(C)CP(O)(O)=O)P(O)(O)=O)Oc5ccc(cc5)C(N(C)CP(O)(O)=O)P(O)(O)=O)cc4)=NP(Oc4ccc(C=NN(C)P(=S)(Oc5ccc(cc5)C(N(C)CP(O)(O)=O)P(O)(O)=O)Oc5ccc(cc5)C(N(C)CP(O)(O)=O)P(O)(O)=O)cc4)(Oc4ccc(C=NN(C)P(=S)(Oc5ccc(cc5)C(N(C)CP(O)(O)=O)P(O)(O)=O)Oc5ccc(cc5)C(N(C)CP(O)(O)=O)P(O)(O)=O)cc4)=N3)cc2)cc1)P(O)(O)=O
366,144,1.3835363876073985,0.00013101370113273922,0.9804893882698748,ClCC=C
367,429,1.3743170432060645,0.00013098687934307834,0.9806203751492178,CCCCCCI
368,876,1.3921962697433272,0.00013078935696507466,0.9807511645061829,[C-]#[O+]
369,12893,1.3894284332295443,0.00012932142175986464,0.9808804859279427,Cn1ncc2sc3nncn3c12
370,1575672,1.3837118042827536,0.00012826232998363742,0.9810087482579264,CC12CCC3C(CCc4cc(O)ccc34)C1CCC2(O)C#Cc1ccc(CNCC2OC3OC4C(CNCc5ccc(cc5)C#CC5(O)CCC6C7CCc8cc(O)ccc8C7CCC56C)OC(OC5C(CNCc6ccc(cc6)C#CC6(O)CCC7C8CCc9cc(O)ccc9C8CCC67C)OC(OC6C(CNCc7ccc(cc7)C#CC7(O)CCC8C9CCc%10cc(O)ccc%10C9CCC78C)OC(OC7C(CNCc8ccc(cc8)C#CC8(O)CCC9C%10CCc%11cc(O)ccc%11C%10CCC89C)OC(OC8C(CNCc9ccc(cc9)C#CC9(O)CCC%10C%11CCc%12cc(O)ccc%12C%11CCC9%10C)OC(OC9C(CNCc%10ccc(cc%10)C#CC%10(O)CCC%11C%12CCc%13cc(O)ccc%13C%12CCC%10%11C)OC(OC2C(O)C3O)C(O)C9O)C(O)C8O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)cc1
371,5188,1.3705514454221057,0.00012705634952096952,0.9811358046074473,CNC(=O)C1=CCCC1
372,909415,1.3759589778455397,0.00012650966694178903,0.9812623142743891,CCCCN1c2nc(COC(=O)c3c(C)noc3C)n(CCC)c2C(=O)NC1=O
373,1158,1.347791101255669,0.00012600707421527228,0.9813883213486044,NC(=O)C1CC1
374,2280,1.3565924585573539,0.00012487903114746028,0.9815132003797519,COCCOCCOCCOC
375,68701,1.3763615120453496,0.00012482300964005815,0.9816380233893919,CN(CCO)C(=O)C1C(C)(C)C1(C)C
376,592,1.386132535442862,0.00012314897948474373,0.9817611723688766,COCCOCCO
377,522772,1.358865428430235,0.00012240730693273305,0.9818835796758093,O=C(N1CCCCC11CN(C(=O)C1)c1cccnc1)c1ccco1
378,152,1.3917760630738665,0.00012195386483194693,0.9820055335406412,NCCCl
379,1570359,1.3336642811348807,0.00012149737573483625,0.9821270309163761,CN(C)CCCNC(=O)c1cc(NC(=O)c2cc(NC(=O)c3nc(NC(=O)CCNC(=O)c4cc(NC(=O)c5ncc(NC(=O)CCCNC(=O)c6cc(NC(=O)c7nc(NC(=O)CCNC(=O)c8cc(NC(=O)c9cc(NC(=O)c%10nc(NC(=O)CCCc%11ccc(cc%11)N(CCCl)CCCl)cn%10C)cn9C)cn8C)cn7C)cn6C)n5C)cn4C)cn3C)cn2C)cn1C
380,469719,1.3775338214969723,0.00012062203619322681,0.9822476529525693,CC(C)(CNC(=O)CCC1CCCC1)CNC(=O)CCC1CCCC1
381,70,1.3978546702123926,0.00011888974807544173,0.9823665427006447,ClCCCl
382,1576787,1.3945806736768889,0.00011838540609918836,0.9824849281067439,CC1=CN(C2CC(OCCOCCOCCOCCOCCOCCOP(S)(=O)OC3CC(OC3COP(S)(=O)OC3C(O)C(OC3COP(S)(=O)OC3CC(OC3COP(S)(=O)OC3CC(OC3COP(S)(=O)OC3CC(OC3COP(S)(=O)OC3C(O)C(OC3COP(S)(=O)OC3CC(OC3COP(S)(=O)OC3C(O)C(OC3COP(S)(=O)OC3CC(OC3COP(S)(=O)OC3C(O)C(OC3COP(S)(=O)OC3CC(OC3CO)N3C=C(C)C(=O)NC3=O)N3C=CC(N)=NC3=O)N3C=C(C)C(=O)NC3=O)n3cnc4c3N=C(N)NC4=O)N3C=C(C)C(=O)NC3=O)N3C=CC(N)=NC3=O)n3ccc4c3N=C(N)NC4=O)N3C=C(C)C(=O)NC3=O)N3C=C(C)C(=O)NC3=O)N3C=CC(N)=NC3=O)N3C=C(C)C(=O)NC3=O)C(COP(S)(=O)OC3C(O)C(OC3COP(S)(=O)OC3CC(OC3COP(S)(=O)OC3CC(OC3COP(S)(=O)OC3CC(OC3COP(S)(=O)OC3C(O)C(OC3COP(S)(=O)OC3CC(OC3COP(S)(=O)OC3C(O)C(OC3COP(S)(=O)OC3CC(OC3COP(S)(=O)OC3C(O)C(OC3COP(S)(=O)OC3CC(OC3CO)N3C=C(C)C(=O)NC3=O)N3C=CC(N)=NC3=O)N3C=C(C)C(=O)NC3=O)n3cnc4c3NC(N)=NC4=O)N3C=C(C)C(=O)NC3=O)N3C=CC(N)=NC3=O)n3ccc4c3NC(N)=NC4=O)N3C=C(C)C(=O)NC3=O)N3C=C(C)C(=O)NC3=O)N3C=CC(N)=NC3=O)O2)C(=O)NC1=O
383,529,1.385352536723997,0.00011765236770903644,0.9826025804744529,COCC(N)=O
384,54,1.3828937517015547,0.00011729063227870633,0.9827198711067316,CC#C
385,1310,1.399095445160342,0.00011652674809295889,0.9828363978548246,CCCCCCCC#N
386,212,1.409079231622323,0.00011623740326987903,0.9829526352580944,ClCCCCl
387,622,1.4169132932477817,0.0001151833993219638,0.9830678186574163,FC1CCNC1
388,15452,1.4113510642340066,0.0001146626835614756,0.9831824813409779,NC12C3C4C5C3C1C5C24
389,1073,1.4111418867349725,0.00011385139136504293,0.9832963327323428,C[N+](C)(C)C
390,664,1.3864134373797843,0.0001130236355886032,0.9834093563679315,Cc1nccnc1C
391,1576872,1.3838903318730753,0.0001123087343953709,0.9835216651023269,CCNc1cc2CC(CC=NCC)=C(C=C(C)C)C(c2cc1C)c1ccccc1C(=O)Oc1ccc2C3CCC4(C)C(CCC4(O)c4cn(CC5OC6OC7C(Cn8cc(nn8)C8(O)CCC9C%10CCc%11cc(OC(=O)c%12ccccc%12C%12c%13cc(C)c(NCC)cc%13Cc%13cc(NCC)c(C)cc%12%13)ccc%11C%10CCC89C)OC(OC8C(Cn9cc(nn9)C9(O)CCC%10C%11CCc%12cc(OC(=O)c%13ccccc%13C%13c%14cc(C)c(NCC)cc%14Cc%14cc(NCC)c(C)cc%13%14)ccc%12C%11CCC9%10C)OC(OC9C(Cn%10cc(nn%10)C%10(O)CCC%11C%12CCc%13cc(OC(=O)c%14ccccc%14C%14c%15cc(C)c(NCC)cc%15Cc%15cc(NCC)c(C)cc%14%15)ccc%13C%12CCC%10%11C)OC(OC%10C(Cn%11cc(nn%11)C%11(O)CCC%12C%13CCc%14cc(OC(=O)c%15ccccc%15C%15c%16cc(C)c(NCC)cc%16Cc%16cc(NCC)c(C)cc%15%16)ccc%14C%13CCC%11%12C)OC(OC%11C(CCn%12cc(nn%12)C%12(O)CCC%13C%14CCc%15cc(OC(=O)c%16ccccc%16C%16c%17cc(C)c(NCC)cc%17Cc%17cc(NCC)c(C)cc%16%17)ccc%15C%14CCC%12%13C)OC(OC%12C(Cn%13cc(nn%13)C%13(O)CCC%14C%15CCc%16cc(OC(=O)c%17ccccc%17C%17c%18cc(C)c(NCC)cc%18Cc%18cc(NCC)c(C)cc%17%18)ccc%16C%15CCC%13%14C)OC(OC5C(O)C6O)C(O)C%12O)C(O)C%11O)C(O)C%10O)C(O)C9O)C(O)C8O)C(O)C7O)nn4)C3CCc2c1
392,50519,1.389897930531655,0.00011157367267834647,0.9836332387750052,COc1ccccc1CNCc1ccc(C)cc1
393,968186,1.38016785205084,0.00011038250560105546,0.9837436212806062,NC(=O)c1ccc[n+](CC(=O)Nc2cccc(NC(=O)c3ccccc3)c2)c1
394,88,1.362242139494561,0.0001099626078208673,0.983853583888427,CC#CC
395,428460,1.36811183302232,0.00010930215741006115,0.983962886045837,COc1cc(F)cc(CNC(=O)Nc2ccn(CC(F)F)n2)c1
396,5,1.393851792561039,0.00010838080088927934,0.9840712668467263,CN
397,428460,1.3763640456878843,0.00010789440379989354,0.9841791612505262,COc1cc(F)cc(CNC(=O)Nc2ccn(CC(F)F)n2)c1
398,83685,1.356483134175842,0.00010729477029952362,0.9842864560208257,CCC(C)(CC)OC(=O)c1cnc(Cl)cn1
399,9,1.39050959288195,0.0001064193442819644,0.9843928753651077,CBr
400,487867,1.3830195979658866,0.000105893402539602,0.9844987687676473,O=S(=O)(C1CC1)N1CCc2onc(COc3ccccn3)c2C1
401,13289,1.3838107485461135,0.00010535593849916548,0.9846041247061464,CSc1cn2CCCc2[n+]1C
402,1149536,1.3287726365885493,0.00010469509566495397,0.9847088198018114,CC(=O)c1cccc(NC(=O)c2nc(-c3ccccc3)n(n2)-c2cccc(Cl)c2)c1
403,1167,1.35837861086145,0.00010337816358648386,0.9848121979653979,Cc1ncc[nH]1
404,1665,1.3685484443047335,0.00010305291980129785,0.9849152508851992,NCCC(F)(F)F
405,146520,1.361453256709494,0.00010196439398125947,0.9850172152791804,CCOc1cccc(COC(=O)c2cc(C)on2)n1
406,78,1.3641964009462175,0.00010161459318938554,0.9851188298723698,CCCCCl
407,159,1.3972804058865769,0.00010094426600064426,0.9852197741383704,ClC=C
408,534015,1.3456162854588416,0.00010067163328546411,0.9853204457716558,Cc1nn(C)c(C)c1CNC(=O)CCn1ncc2c(Cl)cccc12
409,1558758,1.3565251402160887,9.935166166403109e-05,0.9854197974333199,Cn1cc2NC(=O)c3cc(NC(=O)c4cc(NC(=O)c5cc(NC(=O)CC(N)CNC(=O)c6cc(NC(=O)c7cc(NC(=O)c8nc(NC(=O)c9nc(NC(=O)CCCNC(=O)c1c2)cn9C)cn8C)cn7C)cn6C)cn5C)cn4C)cn3C
410,1635,1.3814730349768491,9.892136064297537e-05,0.9855187187939628,COCCOCCOCCO
411,339,1.382990591270783,9.79902697596092e-05,0.9856167090637225,CCCCCCCl
412,1576885,1.4030554372014103,9.775608925617591e-05,0.9857144651529787,CC1=CN(C2CC(OP(O)(=O)OCC3OC(CC3OP(O)(=O)OCC3OC(CC3OP(O)(=O)OCC3OC(CC3OP(O)(=O)OCC3OC(CC3OP(O)(=O)OCC3OC(CC3OP(O)(=O)OCC3OC(CC3OP(O)(=O)OCC3OC(CC3OP(O)(=O)OCC3OC(CC3OP(O)(=O)OCC3OC(CC3OP(O)(=O)OCC3OC(CC3OP(O)(=O)OCC3OC(CC3OP(O)(=O)OCC3OC(CC3OP(O)(=O)OCC3OC(CC3OP(O)(=O)OCC3OC(CC3OP(O)(=O)OCC3OC(C(O)C3OP(O)(=O)OCC3OC(C(O)C3OP(O)(=O)OCC3OC(CC3OP(O)(=O)OCC3OC(CC3OP(O)(=O)OCC3OC(CC3OP(O)(=O)OCC3OC(CC3OP(O)(=O)OCC3OC(CC3OP(O)(=O)OP(O)(=O)OP(O)(=O)OCC34COCOC(C3O)C(O4)N3C=C(C)C(=O)NC3=O)N3C=C(C)C(=O)NC3=O)n3cnc4c3NC(N)=NC4=O)n3cnc4c(N)ncnc34)n3cnc4c3NC(N)=NC4=O)N3C=C(C)C(=O)NC3=O)n3cnc4c3N=C(N)NC4=O)n3cnc4c(N)ncnc34)n3cnc4c3N=C(N)NC4=O)N3C=C(C)C(=O)NC3=O)n3cnc4c(N)ncnc34)n3cnc4c(N)ncnc34)n3cnc4c3N=C(N)NC4=O)N3C=C(C)C(=O)NC3=O)n3cnc4c3N=C(N)NC4=O)n3cnc4c(N)ncnc34)n3cnc4c3N=C(N)NC4=O)N3C=C(C)C(=O)NC3=O)n3cnc4c3N=C(N)NC4=O)n3cnc4c(N)ncnc34)n3cnc4c3N=C(N)NC4=O)N3C=C(C)C(=O)NC3=O)C(COP(O)(=O)OC3CC(OC3COP(O)(=O)OC3CC(OC3COP(O)(=O)OC3CC(OC3COP(O)(=O)OC3CC(OC3CO)n3cnc4c3N=C(N)NC4=O)n3cnc4c3N=C(N)NC4=O)N3C=CC(N)=NC3=O)n3cnc4c3N=C(N)NC4=O)O2)C(=O)NC1=O
413,106937,1.401856013022573,9.73649593932156e-05,0.9858118301123718,OCCc1ccccc1Nc1nc(Cl)nc(Cl)n1
414,573,1.3654809865645872,9.653322366086722e-05,0.9859083633360327,ClCCSCCCl
415,564,1.3684368370340267,9.605837476716954e-05,0.9860044217107998,NC(=O)CCl
416,71,1.3660166933216156,9.569079412277131e-05,0.9861001125049226,CCCC#C
417,40,1.3612523844597442,9.465237012928466e-05,0.9861947648750519,CCCCO
418,429,1.383988922310197,9.424501227956472e-05,0.9862890098873315,CCCCCCI
419,15,1.37816741520767,9.384376556722801e-05,0.9863828536528987,CCCO
420,12,1.4006393617849564,9.313416207612077e-05,0.9864759878149748,CC
421,51,1.3837889231221563,9.279980598611414e-05,0.9865687876209609,OCCF
422,5316,1.3655279559817985,9.225713802781305e-05,0.9866610447589887,OCCCCCCCCCCCCBr
423,274743,1.384100281775299,9.12337714037186e-05,0.9867522785303925,Cc1cc(C(=O)NCCc2nc3CCCCc3s2)n(C)n1
424,862,1.3756166737330218,9.08001298119901e-05,0.9868430786602045,Fc1cccnc1
425,763954,1.3677825132364458,9.000381446756763e-05,0.986933082474672,CCCCCC(=O)N1CC2(C)CN(CC(C)(C1)C2=O)C(=O)CCCCC
426,440593,1.376573128309164,8.966158168803542e-05,0.98702274405636,Cc1nc(NC(=O)c2c(C)c(C)sc2-n2cnnn2)sc1C
427,1575966,1.3964097061456102,8.923478718531175e-05,0.9871119788435454,OCC1OC(C(OCOCCC#N)C1OP(O)(=O)OCC1OC(C(OCOCCC#N)C1OP(O)(=O)OCC1OC(C(OCOCCC#N)C1OP(O)(=O)OCC1OC(C(OCOCCC#N)C1OP(O)(=O)OCC1OC(C(OCOCCC#N)C1OP(O)(=O)OCC1OC(C(OCOCCC#N)C1OP(O)(=O)OCC1OC(C(OCOCCC#N)C1OP(O)(=O)OCC1OC(C(OCOCCC#N)C1OP(O)(=O)OCC1OC(C(OCOCCC#N)C1OP(O)(=O)OCC1OC(C(OCOCCC#N)C1OP(O)(=O)OCC1OC(C(OCOCCC#N)C1OP(O)(=O)OCC1OC(C(OCOCCC#N)C1O)N1C=CC(=O)NC1=O)N1C=CC(=O)NC1=O)N1C=CC(=O)NC1=O)N1C=CC(=O)NC1=O)N1C=CC(=O)NC1=O)N1C=CC(=O)NC1=O)N1C=CC(=O)NC1=O)N1C=CC(=O)NC1=O)N1C=CC(=O)NC1=O)N1C=CC(=O)NC1=O)N1C=CC(=O)NC1=O)N1C=CC(=O)NC1=O
